rating,disp_diag,camera,storage,ram,battery_capacity,disp_height,disp_width,oper_syst_vers,year_of_release,log_price,density,Other_oper_syst,IOS_oper_syst,battery_type_LiIon,battery_type_LiPo,brand_Apple,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi
4.0,5.0,4.0,32.0,3.0,2150.0,1920.0,1080.0,6,2015,9.695848187757884,82944.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,4.0,16.0,2.0,2150.0,1920.0,1080.0,6,2015,10.275016625615446,82944.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.5,5.0,32.0,3.0,2700.0,1280.0,720.0,6,2016,9.210340371976184,30466.11570247934,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.57,16.0,128.0,6.0,4160.0,2400.0,1080.0,10,2020,9.695848187757884,60048.78964158378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.57,16.0,64.0,6.0,4160.0,2400.0,1080.0,10,2020,9.695848187757884,60048.78964158378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.3,13.0,128.0,4.0,4000.0,2340.0,1080.0,9,2019,9.952230096524119,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.3,13.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.878169744551839,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.3,13.0,32.0,3.0,4000.0,2340.0,1080.0,9,2019,9.798071479779479,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7,6.67,20.0,256.0,12.0,4780.0,2340.0,1080.0,10,2019,11.250248151508014,56805.18061808676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.47,32.0,128.0,6.0,5260.0,2340.0,1080.0,9,2019,10.725467604939041,60371.37280851583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,9.674074388208323,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.621327345686446,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.51867319162636,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.2,6.53,20.0,128.0,6.0,4500.0,2340.0,1080.0,9,2019,10.126591103050316,59267.04173692394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7,6.53,20.0,64.0,4.0,4500.0,2340.0,1080.0,9,2019,9.998797732340453,59267.04173692394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.8,6.3,13.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.165813354725493,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7,6.3,13.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.126591103050316,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,5.0,5.0,8.0,1.0,2500.0,854.0,480.0,8,2019,8.85366542803745,16396.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.5,5.0,2.0,8.0,1.0,2000.0,854.0,480.0,8,2019,8.699514748210191,16396.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,6.6,8.0,32.0,2.0,5000.0,1600.0,720.0,10,2020,9.210340371976184,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.52,8.0,32.0,3.0,5000.0,1600.0,720.0,9,2019,9.472704636443673,27099.251006812454,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.53,16.0,128.0,6.0,4000.0,2340.0,1080.0,10,2020,9.975808214115753,59267.04173692394,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,6.6,8.0,64.0,4.0,5000.0,1600.0,720.0,10,2020,9.711055051991444,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,6.6,8.0,64.0,3.0,5000.0,1600.0,720.0,10,2020,9.546812608597396,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,6.6,8.0,32.0,2.0,5000.0,1600.0,720.0,10,2020,9.510370887608827,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,6.95,16.0,128.0,6.0,5000.0,1640.0,720.0,10,2020,9.952230096524119,24445.939651156772,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,6.6,5.0,32.0,2.0,4000.0,1600.0,720.0,9,2019,9.259130536145614,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9,6.6,16.0,64.0,4.0,4000.0,1600.0,720.0,9,2019,9.602382459752207,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.6,32.0,64.0,4.0,4000.0,1600.0,720.0,9,2019,9.698920386794853,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,6.6,32.0,128.0,6.0,4000.0,1600.0,720.0,9,2019,9.878169744551839,26446.28099173554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,6.52,8.0,32.0,2.0,5000.0,1600.0,720.0,8,2019,9.305650551780507,27099.251006812454,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,6.52,8.0,32.0,2.0,5000.0,1600.0,720.0,9,2019,9.392661928770137,27099.251006812454,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.5,8.0,16.0,1.0,3050.0,1440.0,720.0,9,2019,9.071078304642676,34274.38016528926,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,6.01,16.0,64.0,4.0,4000.0,2160.0,1080.0,9,2019,9.852194258148577,64584.53880249501,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.8,16.0,128.0,8.0,4300.0,2460.0,1080.0,10,2020,10.675907913990581,57456.7474048443,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.53,16.0,64.0,4.0,4000.0,2340.0,1080.0,9,2020,9.740968623038354,59267.04173692394,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,6.26,16.0,32.0,3.0,4000.0,1520.0,720.0,9,2019,9.704975636343447,27927.201461686862,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.8,6.1,8.0,128.0,6.0,3500.0,3120.0,1440.0,9,2019,10.778935456339678,120741.7360924483,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.2,5.0,16.0,2.0,2700.0,1920.0,1080.0,6,2015,10.778935456339678,76686.39053254438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.3,5.7,5.0,128.0,4.0,3300.0,2880.0,1440.0,7,2017,9.495444123413163,127645.42936288088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.7,5.0,64.0,4.0,3300.0,2880.0,1440.0,7,2017,10.42225158360364,127645.42936288088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.8,5.7,5.0,32.0,4.0,3300.0,2880.0,1440.0,7,2017,10.42225158360364,127645.42936288088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.3,8.0,32.0,3.0,2800.0,2560.0,1440.0,6,2016,10.42225158360364,131235.31505873977,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.7,4.7,13.0,8.0,1.0,2440.0,960.0,540.0,4,2014,9.615805480084347,23467.632412856492,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.6,6.0,5.0,128.0,4.0,3300.0,2880.0,1440.0,7,2017,11.396391648714276,115200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.7,5.7,5.0,64.0,4.0,3000.0,2560.0,1440.0,5,2015,10.4341158035983,113462.60387811634,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.7,5.0,32.0,4.0,3000.0,2560.0,1440.0,5,2015,10.373491181781864,113462.60387811634,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.6,5.5,8.0,32.0,4.0,3000.0,1280.0,720.0,8,2018,9.677778212399186,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.3,5.2,13.0,32.0,3.0,3000.0,1280.0,720.0,7,2017,9.677778212399186,34082.84023668639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,5.5,5.0,16.0,2.0,3000.0,1280.0,720.0,8,2018,9.998797732340453,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.8,5.5,8.0,32.0,3.0,3300.0,1920.0,1080.0,6,2016,9.998797732340453,68548.76033057852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.4,5.5,13.0,64.0,3.0,3600.0,1920.0,1080.0,7,2017,9.998797732340453,68548.76033057852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.7,6.2,8.0,64.0,6.0,3500.0,2960.0,1440.0,8,2018,10.878028324431728,110884.49531737772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.6,5.8,8.0,64.0,4.0,3000.0,2960.0,1440.0,8,2018,10.203555107263542,126706.30202140308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.2,5.0,5.0,16.0,15.0,2600.0,960.0,540.0,7,2016,10.19950974926291,20736.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.5,5.0,5.0,8.0,15.0,2600.0,960.0,540.0,6,2018,10.239924074233857,20736.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.7,5.7,16.0,32.0,3.0,3600.0,1920.0,1080.0,6,2017,10.203555107263542,63822.71468144044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.2,4.7,8.0,16.0,2.0,2350.0,1280.0,720.0,6,2017,10.718852365820323,41720.23540063376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.9,6.0,16.0,32.0,4.0,3500.0,2220.0,1080.0,7,2018,10.718852365820323,66600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.4,5.6,16.0,32.0,4.0,3000.0,2220.0,1080.0,7,2018,9.350015354048665,76454.08163265308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,5.0,5.0,16.0,2.0,2600.0,1280.0,720.0,5,2016,10.239924074233857,36864.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,5.5,13.0,16.0,3.0,3600.0,1920.0,1080.0,7,2017,10.373459931293572,68548.76033057852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.4,5.5,13.0,32.0,3.0,3600.0,1920.0,1080.0,7,2017,10.85897976660942,68548.76033057852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,5.8,10.0,256.0,8.0,3100.0,2280.0,1080.0,9,2019,11.015345067954259,73198.5731272295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.5,5.8,10.0,128.0,6.0,3100.0,2280.0,1080.0,9,2019,10.789298458156308,73198.5731272295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.8,6.1,10.0,128.0,8.0,3400.0,3040.0,1440.0,9,2019,10.941978217862857,117645.79414135987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.1,6.3,8.0,32.0,3.0,5000.0,2340.0,1080.0,8,2019,9.74090979777877,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.2,6.22,5.0,16.0,2.0,3400.0,1520.0,720.0,8,2019,9.615805480084347,28287.548722614534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,6.3,24.0,128.0,6.0,3800.0,2220.0,1080.0,8,2018,10.275051108968611,60408.163265306124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.5,5.8,8.0,128.0,4.0,3000.0,2960.0,1440.0,8,2018,9.5450252980233,126706.30202140308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,6.0,16.0,32.0,3.0,3500.0,1480.0,720.0,8,2018,10.275016625615446,29600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.7,6.0,5.0,16.0,2.0,3300.0,1480.0,720.0,8,2018,9.74090979777877,29600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.3,6.0,24.0,64.0,4.0,3300.0,2220.0,1080.0,8,2018,9.74090979777877,66600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.7,6.09,8.0,32.0,3.0,3020.0,1560.0,720.0,9,2019,9.51044496442652,30284.646557790777,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.26,32.0,128.0,8.0,3750.0,2340.0,1080.0,9,2019,10.419300717813158,64489.787585869,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.59,16.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.146394514691288,58192.73696063148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.15,24.0,128.0,6.0,3340.0,2312.0,1080.0,9,2019,10.106428396532818,66017.8465199286,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,6.52,32.0,128.0,8.0,4500.0,2400.0,1176.0,10,2019,9.723104116372433,66393.16496669051,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.52,32.0,256.0,8.0,4500.0,2400.0,1176.0,10,2019,11.170435156023453,66393.16496669051,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,6.62,24.0,128.0,8.0,4200.0,2340.0,1080.0,10,2019,9.74090979777877,57666.50541707359,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,6.62,24.0,128.0,6.0,4200.0,2340.0,1080.0,10,2019,9.305559638557117,57666.50541707359,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,6.59,16.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,10.087058328730514,58192.73696063148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,6.59,16.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,10.106387579373278,58192.73696063148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.59,16.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,9.668524424416576,58192.73696063148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,6.59,16.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,10.4341158035983,58192.73696063148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.4,24.0,128.0,8.0,4000.0,2310.0,1080.0,9,2019,9.66770192587285,60908.203124999985,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,6.26,24.0,64.0,4.0,3350.0,2280.0,1080.0,8,2018,9.975761701406148,62836.20328879544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.6,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.621302955145095,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,5.99,5.0,64.0,4.0,4000.0,2160.0,1080.0,7,2018,10.126591103050316,65016.541202504995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.46310334047155,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,6.3,13.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.878118461185586,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.2,6.3,13.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,10.002653924030627,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,6.18,20.0,128.0,6.0,4000.0,2246.0,1080.0,8,2018,10.46310334047155,63512.11235743237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,5.45,5.0,16.0,2.0,3000.0,1440.0,720.0,8,2018,9.305650551780507,34906.152680750776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,6.44,5.0,64.0,4.0,5300.0,1920.0,1080.0,7,2017,10.373491181781864,49998.07106207321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.8,5.5,5.0,64.0,4.0,4100.0,1920.0,1080.0,6,2017,9.998797732340453,68548.76033057852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,5.5,5.0,32.0,3.0,4100.0,1920.0,1080.0,6,2017,9.903487552536127,68548.76033057852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.4,5.5,16.0,32.0,3.0,3080.0,1280.0,720.0,7,2017,9.798127036878302,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.3,5.0,5.0,32.0,3.0,4100.0,1280.0,720.0,6,2017,9.740968623038354,36864.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.5,16.0,128.0,8.0,4300.0,2400.0,1080.0,10,2020,10.275016625615446,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,5.0,64.0,3.0,5000.0,1560.0,720.0,10,2020,9.581834960513193,26584.615384615383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.4,32.0,128.0,6.0,4500.0,2400.0,1080.0,10,2020,10.021270588192511,63281.249999999985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,16.0,128.0,8.0,5000.0,2400.0,1080.0,10,2020,10.021270588192511,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,16.0,64.0,6.0,5000.0,2400.0,1080.0,10,2020,9.769956159911606,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.55,32.0,128.0,8.0,4500.0,2400.0,1080.0,10,2020,9.769956159911606,60416.059670182396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,16.0,128.0,8.0,5000.0,2400.0,1080.0,10,2020,10.021270588192511,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,16.0,128.0,6.0,5000.0,2400.0,1080.0,10,2020,10.021270588192511,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,6.5,8.0,64.0,4.0,6000.0,1560.0,720.0,10,2020,9.769956159911606,26584.615384615383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,8.0,32.0,3.0,6000.0,1560.0,720.0,10,2020,9.769956159911606,26584.615384615383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.3,6.5,5.0,32.0,2.0,5000.0,1560.0,720.0,10,2020,9.259035293514941,26584.615384615383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,5.0,32.0,2.0,5000.0,1600.0,720.0,10,2020,9.457122321855792,27266.27218934911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.1,5.5,13.0,64.0,4.0,3000.0,1920.0,1080.0,6,2016,9.809176873064887,68548.76033057852,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,5.7,16.0,128.0,4.0,3000.0,2560.0,1440.0,7,2017,10.085809109330082,113462.60387811634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,5.7,16.0,64.0,4.0,3000.0,2560.0,1440.0,7,2017,10.021270588192511,113462.60387811634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,5.2,8.0,64.0,4.0,3000.0,1920.0,1080.0,6,2016,9.928131383448887,76686.39053254438,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,5.2,8.0,32.0,3.0,3000.0,1920.0,1080.0,6,2016,9.928131383448887,76686.39053254438,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,5.0,5.0,16.0,2.0,4000.0,1280.0,720.0,5,2015,10.292145542327912,36864.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.5,8.0,16.0,2.0,3000.0,1280.0,720.0,6,2016,9.392578591964389,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,4.5,2.0,8.0,1.0,2100.0,854.0,480.0,5,2016,8.922658299524402,20242.962962962964,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,7.2,24.0,128.0,6.0,5000.0,2244.0,1080.0,9,2018,9.786897554926753,46750.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,6.39,24.0,128.0,6.0,4200.0,3120.0,1440.0,9,2018,9.341280911236778,110031.07848971766,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,6.53,24.0,128.0,4.0,4000.0,2244.0,1080.0,9,2018,10.819778284410283,56835.57335797321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,5.99,8.0,32.0,3.0,3000.0,1440.0,720.0,8,2018,9.433483923290392,28896.240534446668,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,5.7,5.0,16.0,2.0,3000.0,1440.0,720.0,8,2018,9.41727323724241,31911.35734072022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,5.65,8.0,32.0,3.0,3000.0,2160.0,1080.0,8,2017,9.711115659888671,73076.98331897563,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,2.0,8.0,1.0,2280.0,854.0,480.0,8,2017,9.210340371976184,16396.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,5.45,5.0,16.0,2.0,3020.0,1440.0,720.0,8,2018,9.210340371976184,34906.152680750776,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,5.45,5.0,16.0,2.0,3020.0,1440.0,720.0,8,2018,9.704975636343447,34906.152680750776,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
