phone_title,const,rating,disp_diag,camera,storage,ram,battery_capacity,year_of_release,log_price,density,Other_oper_syst,battery_type_LiPo,brand_Apple,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo
HTC 10 64 GB,1.0,3.0,5.2,5.0,64.0,4.0,3.0,2016,9.61440449916872,13.633136094674555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC 10 32 GB,1.0,4.3,5.2,5.0,32.0,4.0,3.0,2016,9.61440449916872,13.633136094674555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC Desire 728,1.0,4.0,5.5,5.0,16.0,2.0,2.8,2015,9.41727323724241,3.0466115702479337,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC One M9 Plus,1.0,3.9,5.2,4.0,32.0,3.0,2.84,2015,9.711055051991444,13.633136094674555,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC One M9,1.0,4.2,5.0,4.0,32.0,3.0,2.84,2015,9.711055051991444,8.2944,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC One A9 32 GB,1.0,4.0,5.0,4.0,32.0,3.0,2.15,2015,9.695848187757884,8.2944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC One A9 16 GB,1.0,4.0,5.0,4.0,16.0,2.0,2.15,2015,10.275016625615446,8.2944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC Desire 10 Lifestyle,1.0,4.0,5.5,5.0,32.0,3.0,2.7,2016,9.210340371976184,3.0466115702479337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 10 Youth 5G 6GB/128GB,1.0,5.0,6.57,16.0,128.0,6.0,4.16,2020,9.695848187757884,6.004878964158379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 10 Youth 5G 6GB/64GB,1.0,5.0,6.57,16.0,64.0,6.0,4.16,2020,9.695848187757884,6.004878964158379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8T 4GB/128GB,1.0,5.0,6.3,13.0,128.0,4.0,4.0,2019,9.952230096524119,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8T 4GB/64GB,1.0,5.0,6.3,13.0,64.0,4.0,4.0,2019,9.878169744551839,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8T 3GB/32GB,1.0,5.0,6.3,13.0,32.0,3.0,4.0,2019,9.798071479779479,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 10 5G 12GB/256GB,1.0,3.7,6.67,20.0,256.0,12.0,4.78,2019,11.250248151508014,5.680518061808676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi Note 10 6GB/128GB,1.0,5.0,6.47,32.0,128.0,6.0,5.26,2019,10.725467604939041,6.037137280851583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 9T Pro 8GB/256GB,1.0,3.0,6.39,20.0,256.0,8.0,4.0,2019,9.674074388208323,6.189248165046618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 9T Pro 6GB/128GB,1.0,5.0,6.39,20.0,128.0,6.0,4.0,2019,10.621327345686446,6.189248165046618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 9T Pro 6GB/64GB,1.0,5.0,6.39,20.0,64.0,6.0,4.0,2019,10.51867319162636,6.189248165046618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8 Pro 6GB/128GB,1.0,3.2,6.53,20.0,128.0,6.0,4.5,2019,10.126591103050316,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8 Pro 4GB/64GB,1.0,3.7,6.53,20.0,64.0,4.0,4.5,2019,9.998797732340453,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8 6GB/128GB,1.0,4.8,6.3,13.0,128.0,6.0,4.0,2019,10.165813354725493,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 8 6GB/64GB,1.0,3.7,6.3,13.0,64.0,6.0,4.0,2019,10.126591103050316,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lava Iris 51 1GB/8GB,1.0,4.0,5.0,5.0,8.0,1.0,2.5,2019,8.85366542803745,1.63968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lava Iris 42 1GB/8GB,1.0,2.5,5.0,2.0,8.0,1.0,2.0,2019,8.699514748210191,1.63968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Infinix Smart 5 2GB/32GB,1.0,5.0,6.6,8.0,32.0,2.0,5.0,2020,9.210340371976184,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 8 3GB/32GB,1.0,5.0,6.52,8.0,32.0,3.0,5.0,2019,9.472704636443673,2.7099251006812453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix S5 Pro 6GB/128GB,1.0,5.0,6.53,16.0,128.0,6.0,4.0,2020,9.975808214115753,5.926704173692394,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Note 7 Lite 4GB/64GB,1.0,3.0,6.6,8.0,64.0,4.0,5.0,2020,9.711055051991444,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 9 3GB/64GB,1.0,3.2,6.6,8.0,64.0,3.0,5.0,2020,9.546812608597396,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 9 2GB/32GB,1.0,3.0,6.6,8.0,32.0,2.0,5.0,2020,9.510370887608827,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Note 7 6GB/128GB,1.0,3.5,6.95,16.0,128.0,6.0,5.0,2020,9.952230096524119,2.4445939651156774,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Smart 4 2GB/32GB,1.0,3.3,6.6,5.0,32.0,2.0,4.0,2019,9.259130536145614,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix S5 Lite 4GB/64GB,1.0,3.9,6.6,16.0,64.0,4.0,4.0,2019,9.602382459752207,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix S5 4GB/64GB,1.0,3.4,6.6,32.0,64.0,4.0,4.0,2019,9.698920386794853,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix S5 6GB/128GB,1.0,3.2,6.6,32.0,128.0,6.0,4.0,2019,9.878169744551839,2.6446280991735542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 8 Lite 2GB/32GB,1.0,2.2,6.52,8.0,32.0,2.0,5.0,2019,9.305650551780507,2.7099251006812453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Hot 8 2GB/32GB,1.0,3.7,6.52,8.0,32.0,2.0,5.0,2019,9.392661928770137,2.7099251006812453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Smart 3 1GB/16GB,1.0,4.0,5.5,8.0,16.0,1.0,3.05,2019,9.071078304642676,3.4274380165289258,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinix Note 6,1.0,4.8,6.01,16.0,64.0,4.0,4.0,2019,9.852194258148577,6.4584538802495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LG Velvet 8GB/128GB,1.0,3.4,6.8,16.0,128.0,8.0,4.3,2020,10.675907913990581,5.7456747404844295,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG Q61 4GB/64GB,1.0,5.0,6.53,16.0,64.0,4.0,4.0,2020,9.740968623038354,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG W30,1.0,4.0,6.26,16.0,32.0,3.0,4.0,2019,9.704975636343447,2.792720146168686,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG G8 ThinQ,1.0,3.8,6.1,8.0,128.0,6.0,3.5,2019,10.778935456339678,12.074173609244829,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG Nexus 5X 16 GB,1.0,3.0,5.2,5.0,16.0,2.0,2.7,2015,10.778935456339678,7.668639053254438,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG G6 128 GB,1.0,2.3,5.7,5.0,128.0,4.0,3.3,2017,9.495444123413163,12.764542936288088,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG G6 64 GB,1.0,4.0,5.7,5.0,64.0,4.0,3.3,2017,10.42225158360364,12.764542936288088,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG G6 32 GB,1.0,3.8,5.7,5.0,32.0,4.0,3.3,2017,10.42225158360364,12.764542936288088,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG G5 SE,1.0,3.0,5.3,8.0,32.0,3.0,2.8,2016,10.42225158360364,13.123531505873977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG G2 Mini,1.0,3.7,4.7,13.0,8.0,1.0,2.44,2014,9.615805480084347,2.3467632412856494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG V30 Plus,1.0,4.6,6.0,5.0,128.0,4.0,3.3,2017,11.396391648714276,11.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG V10 64 GB,1.0,4.7,5.7,5.0,64.0,4.0,3.0,2015,10.4341158035983,11.346260387811634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LG V10 32 GB,1.0,4.0,5.7,5.0,32.0,4.0,3.0,2015,10.373491181781864,11.346260387811634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Samsung Galaxy J7 Duo 2018,1.0,3.6,5.5,8.0,32.0,4.0,3.0,2018,9.677778212399186,3.0466115702479337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J5 Pro 2017,1.0,4.3,5.2,13.0,32.0,3.0,3.0,2017,9.677778212399186,3.4082840236686387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J4,1.0,4.0,5.5,5.0,16.0,2.0,3.0,2018,9.998797732340453,3.0466115702479337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J7 Prime 32GB,1.0,3.8,5.5,8.0,32.0,3.0,3.3,2016,9.998797732340453,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J7 Pro 64GB,1.0,3.4,5.5,13.0,64.0,3.0,3.6,2017,9.998797732340453,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S9 Plus,1.0,3.7,6.2,8.0,64.0,6.0,3.5,2018,10.878028324431728,11.088449531737771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S9,1.0,3.6,5.8,8.0,64.0,4.0,3.0,2018,10.203555107263542,12.670630202140309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Grand Prime Pro,1.0,2.2,5.0,5.0,16.0,15.0,2.6,2016,10.19950974926291,2.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy Grand Prime Plus,1.0,3.5,5.0,5.0,8.0,15.0,2.6,2018,10.239924074233857,2.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy A7 2017,1.0,3.7,5.7,16.0,32.0,3.0,3.6,2017,10.203555107263542,6.382271468144044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy A3 2017,1.0,4.2,4.7,8.0,16.0,2.0,2.35,2017,10.718852365820323,4.1720235400633765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy A8 Plus 2018 32GB,1.0,3.9,6.0,16.0,32.0,4.0,3.5,2018,10.718852365820323,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy A8 2018 32GB,1.0,4.4,5.6,16.0,32.0,4.0,3.0,2018,9.350015354048665,7.645408163265308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J3 Pro,1.0,3.0,5.0,5.0,16.0,2.0,2.6,2016,10.239924074233857,3.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J7 2017,1.0,3.0,5.5,13.0,16.0,3.0,3.6,2017,10.373459931293572,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J7 Pro,1.0,4.4,5.5,13.0,32.0,3.0,3.6,2017,10.85897976660942,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S10e 256GB 8GB,1.0,4.0,5.8,10.0,256.0,8.0,3.1,2019,11.015345067954259,7.31985731272295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S10e 128GB 6GB,1.0,3.5,5.8,10.0,128.0,6.0,3.1,2019,10.789298458156308,7.31985731272295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S10 128GB 8GB,1.0,3.8,6.1,10.0,128.0,8.0,3.4,2019,10.941978217862857,11.764579414135987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy M20 32GB,1.0,4.1,6.3,8.0,32.0,3.0,5.0,2019,9.74090979777877,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy M10 16GB,1.0,3.2,6.22,5.0,16.0,2.0,3.4,2019,9.615805480084347,2.8287548722614533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy A9 2018 128GB 6GB,1.0,4.0,6.3,24.0,128.0,6.0,3.8,2018,10.275051108968611,6.040816326530613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy S9 128GB,1.0,4.5,5.8,8.0,128.0,4.0,3.0,2018,9.5450252980233,12.670630202140309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J8 32GB,1.0,4.0,6.0,16.0,32.0,3.0,3.5,2018,10.275016625615446,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy J4 Plus 16GB,1.0,4.7,6.0,5.0,16.0,2.0,3.3,2018,9.74090979777877,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Galaxy A7 2018 64GB,1.0,3.3,6.0,24.0,64.0,4.0,3.3,2018,9.74090979777877,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Huawei Y6s 3GB/32GB,1.0,4.7,6.09,8.0,32.0,3.0,3.02,2019,9.51044496442652,3.0284646557790778,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Nova 5T 8GB/128GB,1.0,3.4,6.26,32.0,128.0,8.0,3.75,2019,10.419300717813158,6.4489787585869,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y9s 6GB/128GB,1.0,3.4,6.59,16.0,128.0,6.0,4.0,2019,10.146394514691288,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P30 Lite 6GB/128GB,1.0,3.4,6.15,24.0,128.0,6.0,3.34,2019,10.106428396532818,6.60178465199286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 30 Pro 5G 8GB/128GB,1.0,3.0,6.52,32.0,128.0,8.0,4.5,2019,9.723104116372433,6.639316496669052,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 30 Pro 8GB/256GB,1.0,5.0,6.52,32.0,256.0,8.0,4.5,2019,11.170435156023453,6.639316496669052,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 30 5G 8GB/128GB,1.0,3.8,6.62,24.0,128.0,8.0,4.2,2019,9.74090979777877,5.766650541707359,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 30 5G 6GB/128GB,1.0,4.0,6.62,24.0,128.0,6.0,4.2,2019,9.305559638557117,5.766650541707359,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei 9X Pro 8GB/256GB,1.0,2.5,6.59,16.0,256.0,8.0,4.0,2019,10.087058328730514,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei 9X Pro 8GB/128GB,1.0,4.5,6.59,16.0,128.0,8.0,4.0,2019,10.106387579373278,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei 9X 6GB/128GB,1.0,5.0,6.59,16.0,128.0,6.0,4.0,2019,9.668524424416576,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P Smart Z,1.0,2.5,6.59,16.0,64.0,4.0,4.0,2019,10.4341158035983,5.819273696063148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Nova 5i 8GB/128GB,1.0,3.4,6.4,24.0,128.0,8.0,4.0,2019,9.66770192587285,6.090820312499998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 8 Lite 4GB/64GB,1.0,4.0,6.26,24.0,64.0,4.0,3.35,2018,9.975761701406148,6.283620328879544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 9T 6GB/128GB,1.0,4.6,6.39,20.0,128.0,6.0,4.0,2019,10.621302955145095,6.189248165046618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 5 4GB/64GB,1.0,4.0,5.99,5.0,64.0,4.0,4.0,2018,10.126591103050316,6.5016541202505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi 9T 6GB/64GB,1.0,4.0,6.39,20.0,64.0,6.0,4.0,2019,10.46310334047155,6.189248165046618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 7 64GB,1.0,3.0,6.3,13.0,64.0,4.0,4.0,2019,9.878118461185586,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 7 Pro 64GB,1.0,4.2,6.3,13.0,64.0,4.0,4.0,2019,10.002653924030627,6.36734693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Pocophone F1 128GB,1.0,4.5,6.18,20.0,128.0,6.0,4.0,2018,10.46310334047155,6.3512112357432375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 6A 16GB,1.0,3.0,5.45,5.0,16.0,2.0,3.0,2018,9.305650551780507,3.4906152680750777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Mi Max 2 64GB,1.0,4.5,6.44,5.0,64.0,4.0,5.3,2017,10.373491181781864,4.999807106207322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 4 64GB,1.0,2.8,5.5,5.0,64.0,4.0,4.1,2017,9.998797732340453,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 4 32GB,1.0,3.0,5.5,5.0,32.0,3.0,4.1,2017,9.903487552536127,6.8548760330578515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi Note 5A Prime 32GB,1.0,4.4,5.5,16.0,32.0,3.0,3.08,2017,9.798127036878302,3.0466115702479337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiaomi Redmi 4X 32GB,1.0,4.3,5.0,5.0,32.0,3.0,4.1,2017,9.740968623038354,3.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Realme 6 8GB/128GB,1.0,5.0,6.5,16.0,128.0,8.0,4.3,2020,10.275016625615446,6.13491124260355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme C3 3GB/64GB,1.0,5.0,6.5,5.0,64.0,3.0,5.0,2020,9.581834960513193,2.6584615384615384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme 7 Pro 6GB/128GB,1.0,5.0,6.4,32.0,128.0,6.0,4.5,2020,10.021270588192511,6.328124999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme 7 8GB/128GB,1.0,5.0,6.5,16.0,128.0,8.0,5.0,2020,10.021270588192511,6.13491124260355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme 7 6GB/64GB,1.0,5.0,6.5,16.0,64.0,6.0,5.0,2020,9.769956159911606,6.13491124260355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme X7 Pro 8GB/128GB,1.0,5.0,6.55,32.0,128.0,8.0,4.5,2020,9.769956159911606,6.041605967018239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme V5 5G 8GB/128GB,1.0,5.0,6.5,16.0,128.0,8.0,5.0,2020,10.021270588192511,6.13491124260355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme V5 5G 6GB/128GB,1.0,5.0,6.5,16.0,128.0,6.0,5.0,2020,10.021270588192511,6.13491124260355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme C15 4GB/64GB,1.0,4.0,6.5,8.0,64.0,4.0,6.0,2020,9.769956159911606,2.6584615384615384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme C15 3GB/64GB,1.0,5.0,6.5,8.0,32.0,3.0,6.0,2020,9.769956159911606,2.6584615384615384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme C11 2GB/32GB,1.0,3.3,6.5,5.0,32.0,2.0,5.0,2020,9.259035293514941,2.6584615384615384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Realme C3i 2GB/32GB,1.0,5.0,6.5,5.0,32.0,2.0,5.0,2020,9.457122321855792,2.7266272189349112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HTC Desire 10 Pro,1.0,4.1,5.5,13.0,64.0,4.0,3.0,2016,9.809176873064887,6.8548760330578515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC U Ultra 128 GB,1.0,4.5,5.7,16.0,128.0,4.0,3.0,2017,10.085809109330082,11.346260387811634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC U Ultra 64 GB,1.0,3.8,5.7,16.0,64.0,4.0,3.0,2017,10.021270588192511,11.346260387811634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P9 64 GB,1.0,2.5,5.2,8.0,64.0,4.0,3.0,2016,9.928131383448887,7.668639053254438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P9 32 GB,1.0,3.1,5.2,8.0,32.0,3.0,3.0,2016,9.928131383448887,7.668639053254438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y6 Pro,1.0,3.7,5.0,5.0,16.0,2.0,4.0,2015,10.292145542327912,3.6864,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y6 II,1.0,3.0,5.5,8.0,16.0,2.0,3.0,2016,9.392578591964389,3.0466115702479337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y3 II 3G,1.0,3.5,4.5,2.0,8.0,1.0,2.1,2016,8.922658299524402,2.0242962962962965,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Mate 20X,1.0,4.3,7.2,24.0,128.0,6.0,5.0,2018,9.786897554926753,4.675,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
